contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration_date
SPXW241129P06050000,2024-11-15 15:54:39+00:00,6050.0,166.49,159.1,178.7,64.590004,63.385677,13.0,361,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06060000,2024-11-15 20:27:49+00:00,6060.0,183.63,168.2,188.0,106.240005,137.27872,12.0,14,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06065000,2024-11-13 20:56:44+00:00,6065.0,92.26,172.8,192.6,0.0,0.0,2.0,7,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06070000,2024-11-15 15:37:20+00:00,6070.0,185.15,177.4,197.3,101.53999,121.44479,1.0,6,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06075000,2024-11-15 16:03:54+00:00,6075.0,189.8,182.1,202.1,98.8,108.571434,12.0,222,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06080000,2024-11-15 15:37:20+00:00,6080.0,194.38,186.8,206.8,95.48,96.54196,1.0,32,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06090000,2024-11-08 17:59:45+00:00,6090.0,108.31,196.3,216.4,0.0,0.0,1.0,5,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06095000,2024-10-17 16:08:34+00:00,6095.0,229.59,0.0,0.0,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06100000,2024-11-14 18:20:21+00:00,6100.0,126.82,0.0,0.0,0.0,0.0,20.0,98,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06125000,2024-11-15 16:03:54+00:00,6125.0,237.97,0.0,0.0,113.67,91.448105,12.0,13,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06130000,2024-11-12 17:56:45+00:00,6130.0,159.1,0.0,0.0,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06140000,2024-11-12 17:56:45+00:00,6140.0,167.7,0.0,0.0,0.0,0.0,31.0,30,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06150000,2024-11-12 07:25:47+00:00,6150.0,153.6,0.0,0.0,0.0,0.0,10.0,113,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06160000,2024-11-12 18:00:33+00:00,6160.0,191.17,0.0,0.0,0.0,0.0,4.0,7,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06180000,2024-11-07 15:07:24+00:00,6180.0,214.21,0.0,0.0,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06190000,2024-11-15 14:30:19+00:00,6190.0,268.49,0.0,0.0,47.249985,21.35689,25.0,12,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06200000,2024-11-14 19:39:46+00:00,6200.0,220.0,0.0,0.0,0.0,0.0,5.0,20,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06210000,2024-11-12 18:00:33+00:00,6210.0,237.94,0.0,0.0,0.0,0.0,4.0,7,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06240000,2024-10-31 15:02:05+00:00,6240.0,495.33,0.0,0.0,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06250000,2024-10-31 15:03:53+00:00,6250.0,506.72,0.0,0.0,0.0,0.0,4.0,6,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06260000,2024-10-31 15:02:05+00:00,6260.0,514.71,0.0,0.0,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06270000,2024-10-31 15:03:53+00:00,6270.0,526.44,0.0,0.0,0.0,0.0,4.0,4,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06275000,2024-10-11 14:36:06+00:00,6275.0,428.92,281.4,289.9,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06300000,2024-10-29 14:19:04+00:00,6300.0,455.0,0.0,0.0,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06325000,2024-11-15 14:30:19+00:00,6325.0,402.71,0.0,0.0,-85.25,-17.470695,25.0,25,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06360000,2024-11-11 20:13:23+00:00,6360.0,437.63,0.0,0.0,90.360016,26.020103,25.0,25,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06370000,2024-11-15 19:11:28+00:00,6370.0,498.8,0.0,0.0,141.72,39.688587,1.0,13,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06380000,2024-10-29 20:00:37+00:00,6380.0,516.04,0.0,0.0,-5.1100464,-0.9805327,1.0,15,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06390000,2024-10-30 19:12:12+00:00,6390.0,541.83,0.0,0.0,0.0,0.0,10.0,14,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06400000,2024-11-12 19:15:36+00:00,6400.0,535.92,0.0,0.0,142.16998,36.106663,1.0,34,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06410000,2024-11-12 19:15:36+00:00,6410.0,403.81,0.0,0.0,0.0,0.0,1.0,34,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06650000,2024-11-06 15:11:14+00:00,6650.0,739.08,0.0,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06700000,2024-11-07 15:09:17+00:00,6700.0,726.46,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241129P06800000,2024-10-17 13:30:07+00:00,6800.0,888.6,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2024-11-29
SPXW241202P02400000,2024-11-07 15:48:18+00:00,2400.0,0.05,0.0,0.2,0.0,0.0,5.0,117,1.2334022705078125,False,REGULAR,USD,2024-12-02
SPXW241202P02800000,2024-11-15 19:32:43+00:00,2800.0,0.1,0.0,0.2,0.05,100.0,53.0,22,1.0293017285156252,False,REGULAR,USD,2024-12-02
SPXW241202P03000000,2024-11-15 20:01:58+00:00,3000.0,0.1,0.0,0.25,0.05,100.0,96.0,17,0.9531254687499999,False,REGULAR,USD,2024-12-02
SPXW241202P03200000,2024-11-08 14:35:58+00:00,3200.0,0.12,0.0,0.25,0.0,0.0,2.0,128,0.866212275390625,False,REGULAR,USD,2024-12-02
SPXW241202P03400000,2024-11-15 17:11:28+00:00,3400.0,0.2,0.0,0.3,0.15,300.0,2.0,41,0.7949239257812499,False,REGULAR,USD,2024-12-02
SPXW241202P03600000,2024-11-14 21:12:25+00:00,3600.0,0.15,0.05,0.35,0.0,0.0,76.0,266,0.7329128271484374,False,REGULAR,USD,2024-12-02
SPXW241202P03800000,2024-11-15 19:56:11+00:00,3800.0,0.45,0.15,0.45,0.24999999,124.999985,16.0,556,0.6801789794921876,False,REGULAR,USD,2024-12-02
SPXW241202P04000000,2024-11-15 18:12:10+00:00,4000.0,0.6,0.25,0.6,0.35000002,140.00002,265.0,60,0.6247596118164063,False,REGULAR,USD,2024-12-02
SPXW241202P04200000,2024-11-15 18:53:19+00:00,4200.0,1.0,0.45,0.75,0.7,233.33333,80.0,404,0.5699505895996093,False,REGULAR,USD,2024-12-02
SPXW241202P04300000,2024-11-15 21:08:34+00:00,4300.0,0.7,0.55,0.85,0.099999964,16.66666,109.0,17,0.5416305603027345,False,REGULAR,USD,2024-12-02
SPXW241202P04400000,2024-11-13 20:49:24+00:00,4400.0,0.5,0.65,1.05,0.0,0.0,2.0,19,0.51562984375,False,REGULAR,USD,2024-12-02
SPXW241202P04500000,2024-11-15 18:12:10+00:00,4500.0,1.3,0.8,1.15,0.78,150.0,42.0,320,0.49561051269531253,False,REGULAR,USD,2024-12-02
SPXW241202P04600000,2024-11-15 19:56:11+00:00,4600.0,1.4,0.95,1.3,0.79999995,133.33333,254.0,463,0.46533737792968755,False,REGULAR,USD,2024-12-02
SPXW241202P04700000,2024-11-15 20:41:22+00:00,4700.0,1.35,1.1,1.5,0.14999998,12.499998,75.0,544,0.43604079589843747,False,REGULAR,USD,2024-12-02
SPXW241202P04800000,2024-11-15 18:51:47+00:00,4800.0,2.2,1.3,1.7,1.35,158.82353,2.0,2242,0.4056455920410156,False,REGULAR,USD,2024-12-02
SPXW241202P04900000,2024-11-15 18:10:31+00:00,4900.0,2.12,1.55,1.95,0.90999985,75.2066,54.0,240,0.37555556091308595,False,REGULAR,USD,2024-12-02
SPXW241202P05000000,2024-11-15 20:32:57+00:00,5000.0,2.0,1.8,2.2,0.70000005,53.846157,57.0,5060,0.34430587341308594,False,REGULAR,USD,2024-12-02
SPXW241202P05050000,2024-11-13 20:47:39+00:00,5050.0,1.15,1.95,2.45,0.0,0.0,20.0,39,0.33081723876953123,False,REGULAR,USD,2024-12-02
SPXW241202P05100000,2024-11-15 20:01:50+00:00,5100.0,2.2,2.1,2.45,0.70000005,46.66667,52.0,1191,0.31201859863281245,False,REGULAR,USD,2024-12-02
SPXW241202P05150000,2024-11-15 17:40:26+00:00,5150.0,2.35,2.25,2.6,1.1499999,95.83332,183.0,87,0.2959359957885742,False,REGULAR,USD,2024-12-02
SPXW241202P05200000,2024-11-12 20:13:26+00:00,5200.0,2.38,2.4,2.85,0.48000014,25.263166,5.0,139,0.28113511840820304,False,REGULAR,USD,2024-12-02
SPXW241202P05300000,2024-11-15 20:55:49+00:00,5300.0,2.8,2.8,3.3,1.25,80.645164,12.0,279,0.24915301635742187,False,REGULAR,USD,2024-12-02
SPXW241202P05325000,2024-11-15 15:26:35+00:00,5325.0,2.48,2.9,3.5,-1.4200001,-36.410255,12.0,10,0.24192042266845704,False,REGULAR,USD,2024-12-02
SPXW241202P05350000,2024-11-15 20:01:50+00:00,5350.0,3.4,3.1,3.6,0.70000005,25.925928,7.0,118,0.23331455169677734,False,REGULAR,USD,2024-12-02
SPXW241202P05375000,2024-11-15 17:34:51+00:00,5375.0,4.27,3.2,3.9,2.57,151.17647,1.0,17,0.2267533380126953,False,REGULAR,USD,2024-12-02
SPXW241202P05400000,2024-11-15 16:56:31+00:00,5400.0,4.0,3.5,4.0,2.0,100.0,23.0,121,0.21787281158447264,False,REGULAR,USD,2024-12-02
SPXW241202P05425000,2024-11-01 19:59:12+00:00,5425.0,5.3,3.6,4.4,-31.900002,-85.75269,1.0,1,0.21167780517578122,False,REGULAR,USD,2024-12-02
SPXW241202P05450000,2024-11-12 20:11:41+00:00,5450.0,3.3,4.0,4.6,0.0,0.0,144.0,384,0.20331607238769528,False,REGULAR,USD,2024-12-02
SPXW241202P05475000,2024-11-13 17:30:10+00:00,5475.0,2.52,4.4,4.9,0.0,0.0,744.0,912,0.19556468505859376,False,REGULAR,USD,2024-12-02
SPXW241202P05490000,2024-11-15 19:05:57+00:00,5490.0,6.9,4.6,5.2,1.75,33.98058,12.0,13,0.191688991394043,False,REGULAR,USD,2024-12-02
SPXW241202P05500000,2024-11-15 20:27:30+00:00,5500.0,5.2,4.8,5.5,2.1999998,73.33333,159.0,1105,0.189735885925293,False,REGULAR,USD,2024-12-02
SPXW241202P05510000,2024-11-15 21:00:04+00:00,5510.0,5.0,4.9,5.8,-32.29,-86.591576,1.0,1,0.18763019409179688,False,REGULAR,USD,2024-12-02
SPXW241202P05520000,2024-11-15 18:12:10+00:00,5520.0,6.83,5.3,5.9,1.4000001,25.782692,6.0,1,0.18405967315673827,False,REGULAR,USD,2024-12-02
SPXW241202P05525000,2024-11-15 18:12:10+00:00,5525.0,7.6,5.3,6.1,0.4000001,5.5555573,27.0,43,0.18325096542358393,False,REGULAR,USD,2024-12-02
SPXW241202P05530000,2024-11-15 14:57:38+00:00,5530.0,6.7,5.4,6.3,-1.2000003,-15.1898775,53.0,15,0.18240411109924318,False,REGULAR,USD,2024-12-02
SPXW241202P05550000,2024-11-15 20:12:58+00:00,5550.0,6.6,6.0,6.7,3.1999998,94.117645,28.0,699,0.17620147537231445,False,REGULAR,USD,2024-12-02
SPXW241202P05560000,2024-11-14 20:29:59+00:00,5560.0,7.1,6.2,7.2,3.9199998,123.27043,1.0,5,0.17472901695251467,False,REGULAR,USD,2024-12-02
SPXW241202P05570000,2024-11-15 17:14:59+00:00,5570.0,7.8,6.5,7.5,1.4200001,22.257053,35.0,7,0.17195194511413578,False,REGULAR,USD,2024-12-02
SPXW241202P05575000,2024-11-15 17:45:28+00:00,5575.0,8.15,6.9,7.5,4.83,145.48193,36.0,93,0.16970129623413088,False,REGULAR,USD,2024-12-02
SPXW241202P05580000,2024-11-15 17:45:28+00:00,5580.0,8.45,6.9,7.9,1.5999999,23.357662,18.0,1,0.1696097444152832,False,REGULAR,USD,2024-12-02
SPXW241202P05590000,2024-11-14 20:18:05+00:00,5590.0,3.47,7.4,8.1,0.0,0.0,13.0,124,0.1660926287078858,False,REGULAR,USD,2024-12-02
SPXW241202P05600000,2024-11-15 21:03:12+00:00,5600.0,7.6,7.9,8.5,3.5,85.36585,1809.0,213,0.16351391914367677,False,REGULAR,USD,2024-12-02
SPXW241202P05610000,2024-11-15 21:01:00+00:00,5610.0,8.21,8.3,9.0,4.31,110.51282,34.0,29,0.16127089958190918,False,REGULAR,USD,2024-12-02
SPXW241202P05615000,2024-11-15 18:51:48+00:00,5615.0,12.0,8.6,9.3,-5.620001,-31.895578,28.0,35,0.16032486412048338,False,REGULAR,USD,2024-12-02
SPXW241202P05620000,2024-11-14 17:01:49+00:00,5620.0,4.02,8.7,9.8,0.0,0.0,10.0,23,0.16022568298339845,False,REGULAR,USD,2024-12-02
SPXW241202P05625000,2024-11-15 19:15:14+00:00,5625.0,12.28,8.9,10.0,7.9199996,181.65137,11.0,621,0.15871507797241213,False,REGULAR,USD,2024-12-02
SPXW241202P05630000,2024-11-14 16:44:32+00:00,5630.0,3.7,9.2,10.3,0.0,0.0,54.0,172,0.15760882682800292,False,REGULAR,USD,2024-12-02
SPXW241202P05635000,2024-11-15 14:30:04+00:00,5635.0,9.55,9.6,10.6,5.4500003,132.92683,8.0,0,0.15645679977416993,False,REGULAR,USD,2024-12-02
SPXW241202P05640000,2024-11-15 19:17:00+00:00,5640.0,13.6,9.9,11.0,9.400001,223.80956,9.0,145,0.15567097999572752,False,REGULAR,USD,2024-12-02
SPXW241202P05645000,2024-11-15 20:09:48+00:00,5645.0,11.33,10.1,11.3,6.0299997,113.773575,5.0,18,0.1544197718048096,False,REGULAR,USD,2024-12-02
SPXW241202P05650000,2024-11-15 20:48:23+00:00,5650.0,11.75,10.4,11.6,6.75,135.0,33.0,319,0.15312278770446783,False,REGULAR,USD,2024-12-02
SPXW241202P05655000,2024-11-15 18:31:59+00:00,5655.0,13.85,10.7,12.0,8.450001,156.48149,3.0,13,0.15217675224304203,False,REGULAR,USD,2024-12-02
SPXW241202P05660000,2024-11-15 15:46:17+00:00,5660.0,10.06,11.1,12.4,4.3100004,74.95653,30.0,49,0.15116968223571783,False,REGULAR,USD,2024-12-02
SPXW241202P05665000,2024-11-15 18:31:59+00:00,5665.0,14.7,11.6,12.8,9.71,194.58919,3.0,6,0.15010920700073244,False,REGULAR,USD,2024-12-02
SPXW241202P05670000,2024-11-15 18:33:29+00:00,5670.0,15.61,12.0,13.2,9.76,166.83762,5.0,31,0.14898769721984864,False,REGULAR,USD,2024-12-02
SPXW241202P05675000,2024-11-15 20:18:55+00:00,5675.0,12.79,12.4,13.6,7.59,145.96155,7.0,265,0.14782041152954106,False,REGULAR,USD,2024-12-02
SPXW241202P05680000,2024-11-15 20:19:16+00:00,5680.0,12.86,12.8,14.0,4.58,55.31401,5.0,11,0.14659590595245364,False,REGULAR,USD,2024-12-02
SPXW241202P05685000,2024-11-15 19:46:41+00:00,5685.0,15.5,13.1,14.5,10.0,181.81819,9.0,7,0.1456613144683838,False,REGULAR,USD,2024-12-02
SPXW241202P05690000,2024-11-15 20:19:16+00:00,5690.0,13.73,13.7,15.0,8.08,143.00883,47.0,171,0.14466187377929687,False,REGULAR,USD,2024-12-02
SPXW241202P05695000,2024-11-12 16:02:23+00:00,5695.0,8.45,14.2,15.5,0.0,0.0,5.0,27,0.1436013985443115,False,REGULAR,USD,2024-12-02
SPXW241202P05700000,2024-11-15 20:09:43+00:00,5700.0,16.1,14.7,16.0,9.200001,133.33334,238.0,257,0.14247225944519043,False,REGULAR,USD,2024-12-02
SPXW241202P05705000,2024-11-15 17:44:01+00:00,5705.0,17.95,15.2,16.6,9.1,102.82485,47.0,9,0.1416025171661377,False,REGULAR,USD,2024-12-02
SPXW241202P05710000,2024-11-15 18:48:04+00:00,5710.0,20.9,15.6,17.1,13.959999,201.15273,4.0,17,0.14035130897521972,False,REGULAR,USD,2024-12-02
SPXW241202P05720000,2024-11-15 18:14:24+00:00,5720.0,20.4,16.9,18.4,13.539999,197.37607,5.0,77,0.13855841918945314,False,REGULAR,USD,2024-12-02
SPXW241202P05725000,2024-11-15 19:41:43+00:00,5725.0,22.77,17.5,19.0,12.330001,118.103455,14.0,176,0.13740639213562014,False,REGULAR,USD,2024-12-02
SPXW241202P05730000,2024-11-15 19:50:46+00:00,5730.0,20.83,18.2,19.7,8.26,65.71201,39.0,58,0.13646798599243165,False,REGULAR,USD,2024-12-02
SPXW241202P05735000,2024-11-15 18:46:51+00:00,5735.0,24.24,18.6,20.4,17.369999,252.83842,2.0,19,0.13545328666687015,False,REGULAR,USD,2024-12-02
SPXW241202P05740000,2024-11-15 20:04:57+00:00,5740.0,21.33,19.5,21.1,12.63,145.17242,13.0,30,0.1343699234771729,False,REGULAR,USD,2024-12-02
SPXW241202P05745000,2024-11-15 18:49:56+00:00,5745.0,27.13,20.1,21.8,15.259999,128.55939,3.0,3,0.13320645244598384,False,REGULAR,USD,2024-12-02
SPXW241202P05750000,2024-11-15 21:00:36+00:00,5750.0,20.86,21.2,22.0,11.820001,130.75221,639.0,584,0.13066588947296143,False,REGULAR,USD,2024-12-02
SPXW241202P05755000,2024-11-15 14:44:21+00:00,5755.0,21.6,21.8,23.4,-8.02,-27.076302,10.0,2,0.1311808684539795,False,REGULAR,USD,2024-12-02
SPXW241202P05760000,2024-11-15 20:55:27+00:00,5760.0,23.3,22.6,24.3,15.4,194.9367,12.0,48,0.1302958675384521,False,REGULAR,USD,2024-12-02
SPXW241202P05765000,2024-11-15 20:57:41+00:00,5765.0,24.4,23.4,25.1,16.07,192.91718,14.0,7,0.12908280593872068,False,REGULAR,USD,2024-12-02
SPXW241202P05770000,2024-11-15 14:30:40+00:00,5770.0,24.25,24.3,26.1,15.01,162.44589,5.0,11,0.12827028354644776,False,REGULAR,USD,2024-12-02
SPXW241202P05775000,2024-11-15 17:44:37+00:00,5775.0,28.11,25.1,27.0,16.76,147.66519,5.0,148,0.12712970046997069,False,REGULAR,USD,2024-12-02
SPXW241202P05780000,2024-11-15 18:49:04+00:00,5780.0,30.03,26.1,28.0,14.93,98.87417,63.0,48,0.1261378890991211,False,REGULAR,USD,2024-12-02
SPXW241202P05790000,2024-11-15 18:53:43+00:00,5790.0,28.84,28.1,30.1,17.74,159.81982,11.0,13,0.12410849044799804,False,REGULAR,USD,2024-12-02
SPXW241202P05800000,2024-11-15 21:03:20+00:00,5800.0,29.7,30.6,31.5,16.050001,117.58243,217.0,90,0.12014887428283691,False,REGULAR,USD,2024-12-02
SPXW241202P05810000,2024-11-15 21:00:36+00:00,5810.0,32.56,32.6,34.7,15.760002,93.80954,15.0,173,0.11978266700744628,False,REGULAR,USD,2024-12-02
SPXW241202P05820000,2024-11-15 19:20:32+00:00,5820.0,34.96,35.2,37.3,17.41,99.20228,14.0,49,0.11765408721923828,False,REGULAR,USD,2024-12-02
SPXW241202P05825000,2024-11-15 18:07:21+00:00,5825.0,42.24,36.8,37.9,29.760002,238.46156,262.0,125,0.11496856719970702,False,REGULAR,USD,2024-12-02
SPXW241202P05830000,2024-11-15 20:59:35+00:00,5830.0,38.9,38.2,39.3,21.900002,128.82355,112.0,58,0.11385468673706053,False,REGULAR,USD,2024-12-02
SPXW241202P05835000,2024-11-14 18:12:51+00:00,5835.0,44.5,39.4,41.6,29.55,197.65886,8.0,9,0.11446884685516358,False,REGULAR,USD,2024-12-02
SPXW241202P05840000,2024-11-15 19:32:21+00:00,5840.0,51.87,40.9,43.1,31.57,155.51724,5.0,17,0.11330919048309325,False,REGULAR,USD,2024-12-02
SPXW241202P05845000,2024-11-15 20:30:40+00:00,5845.0,45.3,42.8,43.8,23.779999,110.50185,67.0,14,0.11041767887115478,False,REGULAR,USD,2024-12-02
SPXW241202P05850000,2024-11-15 20:42:48+00:00,5850.0,48.28,44.4,45.5,27.48,132.11539,270.0,198,0.10942586750030518,False,REGULAR,USD,2024-12-02
SPXW241202P05855000,2024-11-15 19:16:14+00:00,5855.0,55.63,45.8,48.0,33.06,146.47763,47.0,13,0.10989888523101805,False,REGULAR,USD,2024-12-02
SPXW241202P05860000,2024-11-15 20:42:48+00:00,5860.0,52.03,47.5,49.8,28.509998,121.21597,37.0,27,0.10883840999603271,False,REGULAR,USD,2024-12-02
SPXW241202P05870000,2024-11-15 20:19:34+00:00,5870.0,54.3,51.5,52.7,32.25,146.25851,100.0,75,0.10491312576293946,False,REGULAR,USD,2024-12-02
SPXW241202P05875000,2024-11-15 19:26:27+00:00,5875.0,64.6,53.5,54.6,41.94,185.08385,452.0,557,0.10362377098083494,True,REGULAR,USD,2024-12-02
SPXW241202P05880000,2024-11-15 19:53:49+00:00,5880.0,58.42,55.2,57.5,33.159996,131.27472,9.0,16,0.10416926723480223,True,REGULAR,USD,2024-12-02
SPXW241202P05890000,2024-11-15 18:35:00+00:00,5890.0,69.8,46.8,72.9,40.780003,140.52377,42.0,68,0.12394827476501466,True,REGULAR,USD,2024-12-02
SPXW241202P05900000,2024-11-15 19:21:03+00:00,5900.0,71.8,51.2,77.6,39.700005,123.67604,89.0,385,0.12200279861450197,True,REGULAR,USD,2024-12-02
SPXW241202P05905000,2024-11-15 20:21:16+00:00,5905.0,68.1,53.5,80.1,40.079998,143.04068,18.0,9,0.12112924167633056,True,REGULAR,USD,2024-12-02
SPXW241202P05910000,2024-11-15 21:09:42+00:00,5910.0,68.9,55.8,82.7,32.32,88.35429,44.0,186,0.1203167192840576,True,REGULAR,USD,2024-12-02
SPXW241202P05920000,2024-11-15 17:08:03+00:00,5920.0,80.5,60.8,88.0,43.27,116.22348,12.0,105,0.1184704242706299,True,REGULAR,USD,2024-12-02
SPXW241202P05925000,2024-11-15 18:06:40+00:00,5925.0,85.6,63.4,90.8,57.14,200.77303,112.0,155,0.11763501392364502,True,REGULAR,USD,2024-12-02
SPXW241202P05930000,2024-11-15 17:35:04+00:00,5930.0,87.1,66.0,93.6,52.46,151.44342,21.0,31,0.11664701721191406,True,REGULAR,USD,2024-12-02
SPXW241202P05935000,2024-11-15 15:22:42+00:00,5935.0,92.35,68.8,96.6,60.899998,193.64069,6.0,134,0.11593367595672606,True,REGULAR,USD,2024-12-02
SPXW241202P05940000,2024-11-15 17:58:43+00:00,5940.0,95.45,71.6,99.6,55.139996,136.78986,85.0,32,0.11506774833679198,True,REGULAR,USD,2024-12-02
SPXW241202P05950000,2024-11-15 18:04:25+00:00,5950.0,99.86,87.3,97.4,65.36,189.44928,103.0,1163,0.09346914840698242,True,REGULAR,USD,2024-12-02
SPXW241202P05960000,2024-11-15 15:10:10+00:00,5960.0,110.85,83.8,112.5,60.67,120.90475,17.0,76,0.11198931842803954,True,REGULAR,USD,2024-12-02
SPXW241202P05965000,2024-11-15 19:02:29+00:00,5965.0,114.91,87.1,115.9,65.82001,134.08028,6.0,9,0.11121494262695311,True,REGULAR,USD,2024-12-02
SPXW241202P05970000,2024-11-15 15:24:04+00:00,5970.0,100.59,90.5,119.4,51.289997,104.03651,28.0,39,0.1105130453491211,True,REGULAR,USD,2024-12-02
SPXW241202P05975000,2024-11-15 15:11:43+00:00,5975.0,97.09,93.9,123.0,37.159996,62.00567,21.0,26,0.1098874412536621,True,REGULAR,USD,2024-12-02
SPXW241202P05980000,2024-11-15 19:45:15+00:00,5980.0,120.48,97.5,126.6,64.78,116.301605,26.0,27,0.10909017749786375,True,REGULAR,USD,2024-12-02
SPXW241202P05990000,2024-11-15 09:36:25+00:00,5990.0,96.59,104.8,134.0,31.589996,48.599995,5.0,48,0.10746894737243654,True,REGULAR,USD,2024-12-02
SPXW241202P05995000,2024-11-15 18:23:50+00:00,5995.0,122.78,108.7,137.8,77.88,173.4521,11.0,10,0.10665642498016357,True,REGULAR,USD,2024-12-02
SPXW241202P06000000,2024-11-15 20:37:29+00:00,6000.0,133.2,112.6,141.7,68.729996,106.60771,113.0,552,0.10594308372497557,True,REGULAR,USD,2024-12-02
SPXW241202P06005000,2024-11-15 15:22:02+00:00,6005.0,122.62,116.6,145.6,53.850006,78.304504,1.0,102,0.10502756553649903,True,REGULAR,USD,2024-12-02
SPXW241202P06010000,2024-11-14 18:57:41+00:00,6010.0,76.34,120.6,149.6,0.0,0.0,6.0,22,0.1042188578033447,True,REGULAR,USD,2024-12-02
SPXW241202P06020000,2024-11-14 14:53:33+00:00,6020.0,118.44,129.0,157.6,49.550003,71.92627,1.0,4,0.10191480369567871,True,REGULAR,USD,2024-12-02
SPXW241202P06025000,2024-11-08 19:05:34+00:00,6025.0,69.1,131.9,163.1,0.0,0.0,7.0,8,0.1061185580444336,True,REGULAR,USD,2024-12-02
SPXW241202P06040000,2024-11-14 16:22:17+00:00,6040.0,78.33,144.7,176.2,0.0,0.0,2.0,6,0.10540140213012694,True,REGULAR,USD,2024-12-02
SPXW241202P06090000,2024-11-08 19:39:11+00:00,6090.0,101.73,190.0,222.3,0.0,0.0,1.0,1,0.10454691848754882,True,REGULAR,USD,2024-12-02
SPXW241202P06100000,2024-11-14 17:33:43+00:00,6100.0,138.91,199.5,231.8,0.0,0.0,10.0,2,0.10430278030395507,True,REGULAR,USD,2024-12-02
SPXW241202P06175000,2024-11-08 19:38:51+00:00,6175.0,165.83,272.6,305.2,0.0,0.0,1.0,1,0.10993321716308593,True,REGULAR,USD,2024-12-02
SPXW241202P06200000,2024-11-15 16:45:05+00:00,6200.0,314.8,297.4,330.0,94.67999,43.012897,7.0,8,0.1131070135498047,True,REGULAR,USD,2024-12-02
SPXW241203P02400000,2024-11-08 17:25:55+00:00,2400.0,0.05,0.0,0.2,0.0,0.0,1.0,105,1.19922275390625,False,REGULAR,USD,2024-12-03
SPXW241203P02600000,2024-11-07 19:54:32+00:00,2600.0,0.1,0.0,0.2,0.0,0.0,,8,1.0957076464843751,False,REGULAR,USD,2024-12-03
SPXW241203P02800000,2024-11-15 18:03:33+00:00,2800.0,0.1,0.0,0.25,-0.050000004,-33.333336,10.0,6,1.0166064794921876,False,REGULAR,USD,2024-12-03
SPXW241203P03000000,2024-11-15 18:35:02+00:00,3000.0,0.15,0.0,0.25,0.050000004,50.000008,3.0,14,0.9257819921875,False,REGULAR,USD,2024-12-03
SPXW241203P03200000,2024-11-12 17:50:56+00:00,3200.0,0.1,0.0,0.3,0.0,0.0,1.0,13,0.8535170898437501,False,REGULAR,USD,2024-12-03
SPXW241203P03400000,2024-10-29 13:33:11+00:00,3400.0,1.15,0.0,0.35,0.0,0.0,,2,0.782228740234375,False,REGULAR,USD,2024-12-03
